Player,Unnamed: 1_level_0 gp  Games Played,Passing att  Pass Attempts,Passing cmp  Pass Completions,Passing yds  Passing Yards,Passing yds/g  Passing Yards Per Game,Passing td  Touchdowns Passes,Passing int  Interceptions Thrown,Passing rate  Passer Rating,Rushing att  Rushing Attempts,Rushing yds  Rushing Yards,Rushing avg  Average Yards Per Rush,Rushing td  Rushing Touchdowns,Misc fl  Fumbles Lost,Fantasy Points,Fantasy Points Per Game,Position,Receiving tgt  Targets,Receiving rec  Receptions,Receiving yds  Receiving Yards,Receiving yds/g  Yards Per Game,Receiving avg  Average Yards Per Reception,Receiving td  Receiving Touchdowns,FG fgm  Field Goals Made,FG fga  Field Goal Attempts,FG lng  Longest Field Goal,FG 1-19  Field Goals 1-19 Yards,FG 1-19a  Field Goals 1-19 Yard Attempts,FG 20-29  Field Goals 20-29 Yards,FG 20-29a  Field Goals 20-29 Yard Attempts,FG 30-39  Field Goals 30-39 Yards,FG 30-39a  Field Goals 30-39 Yard Attempts,FG 40-49  Field Goals 40-49 Yards,FG 40-49a  Field Goals 40-49 Yard Attempts,FG 50+  Field Goals 50+ Yards,FG 50+a  Field Goals 50+ Yards Attempts,XP xpm  Extra Points Made,XP xpa  Extra Points Attempted,Team,Unnamed: 1_level_0 int  Interceptions,Unnamed: 2_level_0 sfty  Safeties,Unnamed: 3_level_0 sck  Sacks,Unnamed: 4_level_0 tk  Tackles,Unnamed: 5_level_0 frec  Defensive Fumbles Recovered,Unnamed: 6_level_0 fum  Forced Fumbles,Unnamed: 7_level_0 dtd  Defensive Touchdowns,Unnamed: 8_level_0 pts  Points Allowed,Unnamed: 9_level_0 ppg  Points Allowed Per Game,Yards Allowed pass  Net Passing Yards Allowed,Yards Allowed rush  Rushing Yards Allowed,Yards Allowed total  Total Yards Allowed,Yards Allowed avg  Yards Against Per Game,Unnamed: 14_level_0 fpts  Fantasy Points,Unnamed: 15_level_0 fppg  Fantasy Points Per Game
G. Minshew  QB  KC  Gardner Minshew  QB  KC,17.0,24.0,17.0,172.0,10.1,1.0,0.0,104.9,4.0,17.0,4.3,0.0,1.0,15.7,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Howell  QB  MIN  Sam Howell  QB  MIN,17.0,23.0,14.0,171.0,10.1,1.0,1.0,80.2,5.0,22.0,4.4,0.0,0.0,15.7,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Jones  QB  SF  Mac Jones  QB  SF,17.0,21.0,14.0,175.0,10.3,1.0,1.0,88.4,5.0,22.0,4.4,0.0,0.0,15.7,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Keenum  QB  CHI  Case Keenum  QB  CHI,17.0,23.0,14.0,147.0,8.6,1.0,0.0,93.9,2.0,4.0,2.0,0.0,0.0,15.5,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G. Mertz  QB  HOU  Graham Mertz  QB  HOU,17.0,17.0,11.0,120.0,7.1,1.0,0.0,105.0,2.0,8.0,4.0,0.0,0.0,14.9,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q. Ewers  QB  MIA  Quinn Ewers  QB  MIA,17.0,18.0,12.0,126.0,7.4,1.0,0.0,105.3,2.0,9.0,4.5,0.0,0.0,14.9,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Miller  QB  LV  Cam Miller  QB  LV,17.0,18.0,12.0,124.0,7.3,1.0,0.0,104.9,2.0,7.0,3.5,0.0,0.0,14.9,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Johnson  QB  WAS  Josh Johnson  QB  WAS,17.0,21.0,15.0,129.0,7.6,1.0,0.0,103.1,5.0,8.0,1.6,0.0,0.0,14.9,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. McKee  QB  PHI  Tanner McKee  QB  PHI,17.0,17.0,11.0,130.0,7.6,1.0,0.0,107.5,6.0,9.0,1.5,0.0,0.0,14.9,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Mullens  QB  JAC  Nick Mullens  QB  JAC,17.0,22.0,15.0,158.0,9.3,1.0,1.0,85.0,4.0,17.0,4.3,0.0,0.0,14.9,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Rush  QB  BAL  Cooper Rush  QB  BAL,17.0,19.0,13.0,168.0,9.9,1.0,0.0,113.5,6.0,32.0,5.3,0.0,1.0,14.9,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W. Howard  QB  PIT  Will Howard  QB  PIT,17.0,16.0,10.0,114.0,6.7,1.0,0.0,104.7,2.0,8.0,4.0,0.0,0.0,14.5,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Dobbs  QB  NE  Joshua Dobbs  QB  NE,17.0,21.0,14.0,136.0,8.0,1.0,1.0,80.7,4.0,21.0,5.3,0.0,0.0,14.5,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. McCord  QB  PHI  Kyle McCord  QB  PHI,17.0,13.0,9.0,103.0,6.1,1.0,0.0,118.4,3.0,14.0,4.7,0.0,0.0,14.5,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W. Levis  QB  TEN  Will Levis  QB  TEN,17.0,20.0,13.0,142.0,8.4,1.0,1.0,81.7,4.0,22.0,5.5,0.0,0.0,14.5,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Haener  QB  NO  Jake Haener  QB  NO,17.0,22.0,13.0,137.0,8.1,1.0,1.0,73.5,5.0,23.0,4.6,0.0,0.0,14.5,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Dart  QB  NYG  Jaxson Dart  QB  NYG,17.0,17.0,11.0,108.0,6.4,1.0,0.0,102.1,2.0,8.0,4.0,0.0,0.0,14.5,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Dalton  QB  CAR  Andy Dalton  QB  CAR,17.0,21.0,14.0,130.0,7.6,1.0,1.0,79.5,4.0,18.0,4.5,0.0,0.0,13.9,0.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Lock  QB  SEA  Drew Lock  QB  SEA,17.0,23.0,15.0,159.0,9.4,1.0,1.0,81.6,4.0,16.0,4.0,0.0,0.0,13.9,0.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Cousins  QB  ATL  Kirk Cousins  QB  ATL,17.0,22.0,14.0,164.0,9.6,1.0,1.0,82.4,5.0,23.0,4.6,0.0,1.0,12.9,0.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Leonard  QB  IND  Riley Leonard  QB  IND,17.0,15.0,8.0,104.0,6.1,1.0,1.0,69.9,2.0,10.0,5.0,0.0,0.0,12.5,0.7,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Tune  QB  ARI  Clayton Tune  QB  ARI,17.0,19.0,13.0,79.0,4.6,1.0,0.0,94.0,5.0,6.0,1.2,0.0,1.0,11.4,0.7,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Lance  QB  LAC  Trey Lance  QB  LAC,17.0,21.0,13.0,144.0,8.5,0.0,0.0,82.2,4.0,17.0,4.3,0.0,0.0,10.5,0.6,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Gibbs  RB  DET  Jahmyr Gibbs  RB  DET,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,1276.0,5.7,11.0,1.0,318.2,18.7,RB,72.0,56.0,538.0,31.6,9.6,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Robinson  RB  ATL  Bijan Robinson  RB  ATL,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,1399.0,4.9,11.0,1.0,316.9,18.6,RB,72.0,59.0,427.0,25.1,7.2,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Barkley  RB  PHI  Saquon Barkley  RB  PHI,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,1796.0,5.6,10.0,1.0,316.4,18.6,RB,51.0,39.0,302.0,17.8,7.7,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Achane  RB  MIA  De'Von Achane  RB  MIA,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,946.0,5.0,7.0,1.0,300.9,17.7,RB,81.0,71.0,553.0,32.5,7.8,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Henry  RB  BAL  Derrick Henry  RB  BAL,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,1669.0,5.7,14.0,1.0,294.0,17.3,RB,24.0,19.0,207.0,12.2,10.9,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Jacobs  RB  GB  Josh Jacobs  RB  GB,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,1334.0,4.4,13.0,1.0,291.0,17.1,RB,47.0,39.0,375.0,22.1,9.6,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Kamara  RB  NO  Alvin Kamara  RB  NO,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,1086.0,4.4,5.0,1.0,272.5,16.0,RB,92.0,71.0,545.0,32.1,7.7,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Williams  RB  LAR  Kyren Williams  RB  LAR,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,1264.0,4.4,12.0,3.0,263.5,15.5,RB,43.0,35.0,198.0,11.6,5.7,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Jeanty  RB  LV  Ashton Jeanty  RB  LV,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,1115.0,4.1,10.0,4.0,256.6,15.1,RB,56.0,43.0,393.0,23.1,9.1,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Hall  RB  NYJ  Breece Hall  RB  NYJ,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,976.0,4.6,7.0,2.0,254.5,15.0,RB,72.0,54.0,480.0,28.2,8.9,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. McCaffrey  RB  SF  Christian McCaffrey  RB  SF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,960.0,4.9,6.0,2.0,250.2,14.7,RB,68.0,54.0,517.0,30.4,9.6,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Irving  RB  TB  Bucky Irving  RB  TB,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,1225.0,5.0,9.0,1.0,249.0,14.6,RB,42.0,38.0,320.0,18.8,8.4,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Brown  RB  CIN  Chase Brown  RB  CIN,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,803.0,4.2,8.0,1.0,246.0,14.5,RB,68.0,57.0,393.0,23.1,6.9,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Walker III  RB  SEA  Kenneth Walker III  RB  SEA,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,901.0,4.1,10.0,1.0,237.4,14.0,RB,61.0,51.0,339.0,19.9,6.7,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Conner  RB  ARI  James Conner  RB  ARI,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,1030.0,4.7,7.0,1.0,236.4,13.9,RB,53.0,45.0,384.0,22.6,8.5,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Jones  RB  MIN  Aaron Jones  RB  MIN,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,1105.0,5.2,5.0,2.0,234.9,13.8,RB,63.0,49.0,387.0,22.8,7.9,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Cook  RB  BUF  James Cook  RB  BUF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,1011.0,4.8,11.0,1.0,234.5,13.8,RB,38.0,31.0,275.0,16.2,8.9,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Taylor  RB  IND  Jonathan Taylor  RB  IND,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,1344.0,4.6,8.0,1.0,223.6,13.2,RB,35.0,22.0,160.0,9.4,7.3,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Mixon  RB  HOU  Joe Mixon  RB  HOU,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,854.0,3.9,9.0,1.0,221.3,13.0,RB,55.0,40.0,336.0,19.8,8.4,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Hubbard  RB  CAR  Chuba Hubbard  RB  CAR,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1022.0,4.6,8.0,2.0,213.7,12.6,RB,53.0,43.0,197.0,11.6,4.6,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Swift  RB  CHI  D'Andre Swift  RB  CHI,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1005.0,4.4,5.0,1.0,213.0,12.5,RB,54.0,43.0,364.0,21.4,8.5,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Montgomery  RB  DET  David Montgomery  RB  DET,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,870.0,4.2,9.0,1.0,198.6,11.7,RB,35.0,31.0,292.0,17.2,9.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Pollard  RB  TEN  Tony Pollard  RB  TEN,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,986.0,4.2,5.0,1.0,190.4,11.2,RB,54.0,40.0,251.0,14.8,6.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Robinson Jr.  RB  WAS  Brian Robinson Jr.  RB  WAS,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,837.0,4.1,8.0,2.0,175.0,10.3,RB,29.0,23.0,191.0,11.2,8.3,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Henderson  RB  NE  TreVeyon Henderson  RB  NE,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,909.0,4.7,5.0,3.0,172.9,10.2,RB,37.0,29.0,247.0,14.5,8.5,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O. Hampton  RB  LAC  Omarion Hampton  RB  LAC,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,701.0,3.9,6.0,3.0,165.9,9.8,RB,35.0,27.0,273.0,16.1,10.1,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Williams  RB  DAL  Javonte Williams  RB  DAL,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,466.0,3.8,4.0,2.0,162.6,9.6,RB,73.0,55.0,361.0,21.2,6.6,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Harvey  RB  DEN  RJ Harvey  RB  DEN,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,722.0,4.3,5.0,2.0,161.2,9.5,RB,36.0,28.0,245.0,14.4,8.8,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Harris  RB  LAC  Najee Harris  RB  LAC,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,728.0,3.8,6.0,1.0,160.2,9.4,RB,40.0,31.0,247.0,14.5,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z. Charbonnet  RB  SEA  Zach Charbonnet  RB  SEA,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,534.0,4.3,6.0,1.0,158.6,9.3,RB,46.0,37.0,295.0,17.4,8.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Warren  RB  PIT  Jaylen Warren  RB  PIT,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,569.0,4.4,3.0,1.0,158.5,9.3,RB,60.0,49.0,376.0,22.1,7.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z. Moss  RB  CIN  Zack Moss  RB  CIN,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,467.0,3.6,4.0,1.0,156.2,9.2,RB,53.0,44.0,337.0,19.8,7.7,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
